rt,subj_idx,highDimCoh,irrDimCoh,lowDimCoh,errorLev,errorDim,response
1.616307805,2,-1,1,-1,0,0,3
2.882342785,2,1,1,-1,0,0,3
2.082608169,2,1,1,1,0,0,3
2.116175747,2,-1,-1,1,1,3,1
1.932922498,2,-1,1,1,0,0,3
4.498743559,2,1,-1,1,0,0,3
2.282783603,2,1,-1,1,0,0,3
4.931962925,2,-1,-1,1,0,0,3
4.232059002,2,1,-1,-1,1,3,1
3.065658515,2,-1,-1,-1,1,3,1
2.016042904,2,1,1,-1,1,3,1
2.116114472,2,-1,-1,1,0,0,3
2.482942737,2,1,-1,-1,0,0,3
1.466165438,2,-1,-1,1,0,0,3
1.549648664,2,1,1,-1,2,1,2
1.166389017,2,1,1,-1,0,0,3
2.632401721,2,1,1,-1,0,0,3
1.499527155,2,-1,1,-1,0,0,3
1.482912251,2,-1,1,1,1,3,1
3.365591294,2,-1,-1,1,0,0,3
1.416345174,2,1,-1,-1,0,0,3
4.465527031,2,1,-1,-1,0,0,3
1.666198703,2,1,-1,1,0,0,3
1.91621221,2,-1,-1,-1,0,0,3
1.94948126,2,1,1,1,0,0,3
3.982317158,2,-1,1,-1,0,0,3
4.515237423,2,1,-1,-1,0,0,3
3.665620362,2,1,-1,-1,0,0,3
1.849585367,2,-1,-1,1,0,0,3
3.049024896,2,-1,1,-1,0,0,3
1.916407807,2,1,-1,1,0,0,3
1.233089813,2,-1,1,1,0,0,3
2.382584414,2,1,-1,1,0,0,3
1.433046105,2,-1,1,-1,0,0,3
1.299491477,2,1,1,1,0,0,3
1.466110201,2,1,-1,1,0,0,3
1.399647865,2,-1,-1,1,0,0,3
2.699159867,2,-1,1,-1,0,0,3
1.716303005,2,1,1,-1,0,0,3
1.366261396,2,1,1,-1,0,0,3
3.498979302,2,-1,-1,-1,1,3,1
1.799609349,2,1,1,1,1,3,1
5.065207555,2,-1,-1,-1,1,3,1
1.516283627,2,-1,1,-1,1,3,1
4.065449637,2,-1,-1,-1,0,0,3
4.898388405,2,-1,1,1,0,0,3
2.332847459,2,-1,-1,-1,1,3,1
2.932728411,2,1,1,-1,0,0,3
1.74956783,2,-1,-1,1,0,0,3
1.982736425,2,1,1,1,0,0,3
1.366386964,2,1,-1,-1,0,0,3
1.433012902,2,-1,1,1,0,0,3
1.333000798,2,-1,-1,-1,0,0,3
3.515561607,2,1,-1,-1,0,0,3
9.780332751,2,-1,-1,1,0,0,3
1.716228751,2,-1,1,-1,1,3,1
1.899625075,2,-1,-1,1,0,0,3
1.2330388,2,1,-1,-1,0,0,3
1.649601908,2,1,-1,-1,0,0,3
1.782820278,2,1,1,1,0,0,3
1.499556435,2,-1,1,-1,0,0,3
1.799539622,2,1,-1,1,0,0,3
2.049421524,2,-1,1,-1,0,0,3
2.066124266,2,-1,-1,-1,0,0,3
1.266261064,2,-1,1,1,0,0,3
1.066279718,2,1,1,1,0,0,3
1.199815933,2,-1,1,-1,1,3,1
1.549564147,2,1,-1,-1,0,0,3
1.682896615,2,1,1,-1,0,0,3
5.048501191,2,1,-1,1,0,0,3
1.816115588,2,1,-1,1,0,0,3
1.916127692,2,1,-1,1,0,0,3
2.449175639,2,-1,-1,-1,0,0,3
1.532775378,2,1,1,1,0,0,3
6.064924422,2,1,-1,-1,1,3,1
8.464158453,2,1,1,-1,0,0,3
8.75e-05,2,1,1,1,0,0,3
1.416259449,2,1,1,1,0,0,3
5.165068131,2,1,1,-1,0,0,3
1.782904493,2,-1,-1,1,0,0,3
1.466320287,2,-1,-1,1,0,0,3
2.216167023,2,-1,1,1,1,3,1
2.432552584,2,1,-1,1,0,0,3
3.782112143,2,1,1,-1,0,0,3
6.248063873,2,1,-1,-1,2,2,2
1.316449885,2,1,-1,-1,0,0,3
1.982822753,2,-1,1,-1,0,0,3
2.915807734,2,1,1,-1,0,0,3
3.165947112,2,-1,1,1,0,0,3
1.249930198,2,1,1,1,0,0,3
5.898241707,2,-1,1,-1,0,0,3
6.148431796,2,-1,-1,-1,0,0,3
4.382098741,2,-1,-1,1,0,0,3
1.299633346,2,-1,-1,1,0,0,3
3.082646806,2,-1,1,1,0,0,3
6.86457935,2,-1,-1,1,1,3,1
2.316038466,2,1,1,-1,0,0,3
4.465435571,2,-1,1,1,0,0,3
4.13219903,2,-1,-1,1,0,0,3
1.416395884,2,-1,1,1,0,0,3
1.832917941,2,-1,1,1,0,0,3
1.749456749,2,-1,-1,-1,0,0,3
6.464754602,2,1,-1,1,1,3,1
3.648946597,2,-1,-1,-1,0,0,3
1.832916431,2,1,1,-1,0,0,3
1.999409284,2,-1,1,-1,1,3,1
2.249480143,2,1,1,1,0,0,3
3.682298051,2,1,-1,-1,0,0,3
1.766095198,2,-1,-1,-1,1,3,1
2.132876678,2,-1,1,1,0,0,3
1.732998202,2,-1,-1,1,0,0,3
2.515841118,2,-1,1,1,0,0,3
1.532859291,2,-1,1,-1,0,0,3
0.883297227,2,1,-1,1,0,0,3
2.116047763,2,1,1,-1,0,0,3
1.783146273,2,-1,1,1,0,0,3
3.699070218,2,-1,-1,1,0,0,3
1.866059913,2,1,-1,1,0,0,3
2.299387943,2,1,-1,-1,0,0,3
1.482906516,2,1,-1,1,0,0,3
1.816130379,2,1,1,1,0,0,3
1.19965203,2,1,1,1,0,0,3
1.166456027,2,1,-1,1,0,0,3
3.382329051,2,-1,-1,-1,1,3,1
6.98128182,2,1,1,-1,2,2,2
1.082955898,2,-1,-1,-1,1,3,1
3.049182159,2,1,1,1,0,0,3
1.049901764,2,-1,1,1,0,0,3
3.648928486,2,1,1,-1,0,0,3
3.849004914,2,-1,-1,-1,0,0,3
2.516025245,2,1,-1,1,1,3,1
2.532671844,2,1,-1,1,0,0,3
2.232770458,2,-1,1,-1,0,0,3
2.099417464,2,1,1,1,0,0,3
4.132130812,2,1,-1,-1,1,3,1
1.699603281,2,1,1,1,0,0,3
2.332964576,2,-1,-1,-1,1,3,1
1.916221265,2,-1,1,1,0,0,3
2.416046043,2,-1,1,-1,0,0,3
1.29989052,2,-1,-1,-1,1,3,1
3.449133984,2,1,-1,1,0,0,3
5.181650437,2,-1,-1,-1,3,100,0
1.166586425,2,-1,1,-1,1,3,1
2.449319922,2,1,1,1,0,0,3
1.332812445,2,1,1,1,0,0,3
0.98296432,2,1,-1,1,0,0,3
1.266532123,2,1,-1,-1,0,0,3
1.082946239,2,-1,1,1,1,3,1
4.698644915,2,-1,-1,-1,1,3,1
1.233065363,2,1,-1,1,0,0,3
1.682851036,2,1,1,-1,0,0,3
1.299742313,2,1,-1,-1,0,0,3
1.516183112,2,1,1,-1,0,0,3
1.566280473,2,-1,-1,1,0,0,3
1.582787316,2,1,-1,1,0,0,3
3.415719142,2,-1,1,-1,0,0,3
4.165298744,2,-1,1,-1,1,3,1
3.882291772,2,1,-1,-1,0,0,3
4.365240245,2,1,-1,-1,1,3,1
4.681890255,2,-1,-1,1,1,3,1
6.781250066,2,-1,-1,1,0,0,3
1.416428484,2,-1,-1,1,0,0,3
1.733031405,2,-1,1,-1,1,3,1
2.499544059,2,1,-1,1,0,0,3
4.215491186,2,1,-1,1,0,0,3
1.799506418,2,-1,-1,1,0,0,3
1.099809564,2,-1,1,1,0,0,3
3.848919491,2,1,-1,-1,0,0,3
1.282921548,2,-1,-1,1,0,0,3
1.299764649,2,1,-1,-1,0,0,3
2.282856348,2,1,1,-1,0,0,3
1.332964878,2,-1,-1,1,0,0,3
1.083191037,2,1,-1,-1,0,0,3
1.04968866,2,-1,1,1,0,0,3
1.36632086,2,-1,1,1,1,3,1
0.949840157,2,-1,-1,-1,0,0,3
0.81648505,2,1,1,1,0,0,3
0.96627184,2,-1,-1,1,0,0,3
1.266352524,2,-1,-1,-1,0,0,3
4.298722973,2,1,1,-1,0,0,3
1.049879427,2,1,1,-1,0,0,3
1.299664436,2,-1,-1,1,0,0,3
1.083000571,2,1,1,-1,0,0,3
1.249586997,2,-1,1,-1,0,0,3
1.682868241,2,-1,-1,1,0,0,3
1.382957196,2,-1,1,1,0,0,3
1.98274065,2,1,-1,-1,0,0,3
1.066700192,2,1,1,1,0,0,3
1.416406751,2,-1,-1,-1,1,3,1
1.083210054,2,-1,1,-1,0,0,3
1.74960707,2,1,1,-1,0,0,3
2.33275449,2,-1,1,1,0,0,3
0.999810742,2,-1,1,-1,0,0,3
1.216452873,2,1,-1,-1,0,0,3
1.86621476,2,1,-1,-1,0,0,3
0.866521136,2,1,1,-1,0,0,3
2.266120101,2,-1,1,-1,0,0,3
0.883110082,2,1,1,1,0,0,3
0.98342675,2,-1,1,1,0,0,3
1.216442006,2,1,1,1,0,0,3
1.033129294,2,-1,-1,1,0,0,3
1.049829018,2,-1,-1,-1,1,3,1
1.899615416,2,1,-1,1,0,0,3
1.166452103,2,1,-1,-1,0,0,3
1.099730782,2,-1,1,1,1,3,1
0.933064065,2,1,1,1,0,0,3
1.999327181,2,-1,1,-1,1,3,1
0.983223003,2,-1,-1,1,0,0,3
0.999814967,2,1,-1,-1,0,0,3
1.34975576,2,-1,-1,-1,1,3,1
1.149621075,2,-1,1,1,1,3,1
2.016098746,2,1,-1,-1,0,0,3
1.599510282,2,-1,-1,1,1,3,1
2.266068787,2,1,-1,1,0,0,3
1.433085043,2,1,-1,1,0,0,3
1.150047586,2,1,1,-1,0,0,3
1.449733756,2,1,1,-1,0,0,3
1.33294073,2,-1,-1,-1,0,0,3
1.333022531,2,-1,1,-1,1,3,1
0.883350051,2,-1,1,1,0,0,3
0.783226263,2,1,-1,1,0,0,3
2.149247992,2,-1,-1,-1,0,0,3
3.182395699,2,1,1,1,0,0,3
1.483072532,2,-1,-1,1,0,0,3
1.266287023,2,-1,1,1,0,0,3
2.232714918,2,-1,1,-1,0,0,3
1.716284894,2,-1,-1,-1,1,3,1
0.883234745,2,-1,1,1,0,0,3
1.383062842,2,1,-1,1,0,0,3
1.299611009,2,1,1,-1,0,0,3
3.215745644,2,1,-1,1,0,0,3
2.782550124,2,-1,1,-1,1,3,1
1.182987622,2,-1,1,-1,1,3,1
1.232993523,2,1,1,1,0,0,3
1.049569731,2,1,-1,1,0,0,3
1.599670563,2,-1,1,1,0,0,3
3.432378418,2,1,-1,1,0,0,3
3.499202669,2,1,-1,-1,2,2,2
1.916027781,2,1,-1,1,0,0,3
2.449292152,2,1,1,-1,0,0,3
1.2497672,2,1,-1,1,0,0,3
5.998168992,2,-1,-1,-1,1,3,1
1.33287372,2,1,1,1,0,0,3
3.665573274,2,-1,1,-1,0,0,3
1.082864136,2,-1,1,-1,1,3,1
1.682724864,2,-1,-1,-1,0,0,3
1.866135375,2,1,1,1,0,0,3
2.682523531,2,-1,-1,-1,0,0,3
3.132619202,2,-1,-1,-1,1,3,1
3.265766033,2,1,1,-1,1,3,1
3.132218952,2,1,-1,-1,0,0,3
2.665902589,2,-1,1,1,1,3,1
1.433046105,2,-1,-1,1,0,0,3
2.099463647,2,1,1,1,1,3,1
1.89947717,2,1,-1,-1,1,3,1
2.08287621,2,-1,1,1,1,3,1
1.516387463,2,1,1,1,0,0,3
3.432236851,2,-1,1,-1,0,0,3
1.616118848,2,1,1,1,0,0,3
1.766351467,2,-1,-1,1,0,0,3
2.249514855,2,1,1,-1,0,0,3
1.49966359,2,1,1,1,0,0,3
1.982672432,2,1,1,-1,1,3,1
1.599246467,2,1,1,-1,0,0,3
1.516158964,2,-1,1,1,1,3,1
1.099689429,2,1,1,1,0,0,3
2.932816248,2,-1,-1,-1,0,0,3
1.233287221,2,1,-1,-1,0,0,3
3.065691719,2,-1,1,-1,0,0,3
2.665980768,2,1,-1,1,0,0,3
2.48267198,2,1,-1,-1,0,0,3
2.549337761,2,-1,-1,-1,1,3,1
5.44845211,2,-1,1,-1,1,3,1
2.649557235,2,-1,-1,-1,1,3,1
3.432200328,2,1,1,1,0,0,3
3.282458514,2,1,-1,-1,1,3,1
2.132782502,2,1,-1,-1,0,0,3
3.715801637,2,1,1,1,1,3,1
1.916131013,2,-1,1,1,1,3,1
3.232313158,2,1,1,1,1,3,1
2.41596062,2,1,1,-1,0,0,3
3.065848981,2,-1,1,1,0,0,3
2.016077314,2,-1,-1,-1,1,3,1
2.216126273,2,-1,-1,1,1,3,1
1.69955076,2,1,-1,-1,0,0,3
1.133100045,2,1,-1,-1,0,0,3
1.666159763,2,1,1,-1,0,0,3
1.182871411,2,-1,-1,-1,0,0,3
0.883196108,2,1,1,1,0,0,3
1.58326665,2,-1,1,-1,1,3,1
3.915508904,2,1,-1,-1,0,0,3
0.916494437,2,1,1,-1,0,0,3
1.083004496,2,-1,1,1,0,0,3
1.999501348,2,1,-1,-1,0,0,3
1.183107757,2,-1,-1,1,1,3,1
0.916377924,2,-1,1,1,1,3,1
1.132973269,2,-1,-1,-1,1,3,1
2.44928038,2,1,-1,1,0,0,3
2.632561398,2,-1,-1,1,0,0,3
2.11592793,2,-1,1,-1,1,3,1
1.083033171,2,-1,-1,1,0,0,3
1.482951491,2,-1,-1,1,0,0,3
0.983173198,2,-1,1,-1,1,3,1
1.116309163,2,1,1,1,0,0,3
3.198963817,2,-1,-1,-1,0,0,3
1.949440812,2,-1,-1,1,0,0,3
0.949807859,2,1,-1,1,0,0,3
1.716040096,2,-1,1,1,1,3,1
0.866484008,2,1,-1,1,0,0,3
1.049755669,2,1,1,-1,0,0,3
2.032798469,2,-1,1,-1,1,3,1
2.916032912,2,1,-1,1,0,0,3
1.21642299,2,-1,-1,-1,1,3,1
1.066388081,2,1,-1,1,0,0,3
1.216390692,2,-1,-1,-1,1,3,1
1.032901098,2,-1,1,1,1,3,1
0.999731054,2,1,1,1,0,0,3
0.966480115,2,1,-1,1,0,0,3
0.949697986,2,-1,-1,1,0,0,3
0.81649652,2,1,1,1,0,0,3
0.949958179,2,1,1,1,0,0,3
0.933136509,2,1,-1,-1,0,0,3
1.066726151,2,-1,-1,1,0,0,3
1.249737921,2,1,1,-1,0,0,3
4.148792503,2,-1,1,-1,0,0,3
1.316222292,2,-1,-1,-1,0,0,3
1.682939779,2,-1,-1,-1,1,3,1
3.082378463,2,1,-1,-1,0,0,3
0.933143753,2,-1,-1,1,0,0,3
0.916651398,2,-1,1,-1,1,3,1
1.216456193,2,1,1,-1,0,0,3
1.34970837,2,1,-1,1,0,0,3
0.833135573,2,1,1,1,0,0,3
2.765866096,2,1,1,-1,0,0,3
1.333060564,2,-1,1,1,0,0,3
1.01652586,2,-1,-1,-1,0,0,3
3.982133333,2,1,-1,-1,1,3,1
0.966350622,2,-1,1,1,0,0,3
2.082848138,2,1,1,-1,0,0,3
2.632501934,2,1,1,-1,0,0,3
1.449453641,2,-1,1,-1,1,3,1
0.983123092,2,-1,1,1,0,0,3
1.549586785,2,-1,-1,-1,0,0,3
0.833189604,2,1,-1,-1,0,0,3
0.96638775,2,1,-1,1,0,0,3
1.316350576,2,1,1,1,0,0,3
1.349588838,2,-1,1,1,0,0,3
1.133013415,2,1,1,-1,0,0,3
0.899920584,2,1,-1,1,0,0,3
2.366216722,2,1,1,1,1,3,1
1.049606557,2,1,1,-1,0,0,3
1.183003318,2,1,-1,-1,0,0,3
2.899149363,2,1,-1,-1,1,3,1
1.183109568,2,1,1,1,0,0,3
0.783249204,2,1,-1,1,1,3,1
1.399705518,2,1,1,-1,0,0,3
1.116451937,2,-1,-1,1,0,0,3
1.016510465,2,-1,1,1,0,0,3
1.199692478,2,-1,1,1,0,0,3
2.699323469,2,1,-1,1,0,0,3
2.366093267,2,-1,-1,-1,0,0,3
1.499476445,2,-1,-1,1,0,0,3
0.933214084,2,1,1,1,0,0,3
1.949528952,2,-1,1,1,0,0,3
1.499586318,2,-1,1,-1,0,0,3
1.349623852,2,1,-1,1,0,0,3
1.366305768,2,-1,-1,1,0,0,3
2.066385365,2,-1,1,-1,0,0,3
2.582538895,2,-1,-1,-1,0,0,3
1.033025157,2,1,1,1,0,0,3
1.549721712,2,1,1,-1,0,0,3
1.849497831,2,-1,-1,1,0,0,3
1.249673325,2,-1,-1,1,0,0,3
4.515285115,2,-1,1,-1,2,2,2
1.566272021,2,-1,1,-1,0,0,3
1.116283808,2,1,1,-1,0,0,3
1.399701895,2,-1,1,1,1,3,1
1.299602255,2,-1,1,1,0,0,3
1.866073193,2,1,1,-1,0,0,3
2.249439091,2,-1,1,-1,1,3,1
1.183202839,2,-1,1,-1,0,0,3
1.383012434,2,-1,-1,1,0,0,3
0.91651285,2,-1,-1,1,1,3,1
0.96658395,2,1,-1,1,0,0,3
0.983073287,2,1,-1,1,0,0,3
1.299763744,2,-1,1,-1,1,3,1
0.849698258,2,1,1,1,0,0,3
1.899454531,2,-1,-1,-1,0,0,3
0.983164445,2,1,-1,1,0,0,3
1.599691089,2,-1,1,1,1,3,1
1.782763229,2,1,1,-1,0,0,3
1.049877314,2,1,1,1,0,0,3
2.49931556,2,1,-1,-1,0,0,3
1.083289742,2,-1,-1,-1,0,0,3
1.049805776,2,1,-1,-1,0,0,3
2.199364369,3,-1,-1,1,0,0,3
1.166580389,3,1,-1,-1,0,0,3
1.083108935,3,1,1,1,0,0,3
1.949435379,3,1,-1,-1,0,0,3
1.699612941,3,-1,-1,-1,0,0,3
2.349360038,3,-1,-1,-1,2,3,2
4.532115237,3,-1,-1,-1,2,1,2
1.416370529,3,-1,-1,1,0,0,3
0.916560844,3,1,-1,1,0,0,3
1.699629542,3,-1,1,-1,0,0,3
3.648921544,3,-1,1,1,2,3,2
1.216420274,3,1,1,-1,0,0,3
3.132313129,3,-1,1,-1,0,0,3
4.048863709,3,-1,1,-1,2,3,2
1.999503461,3,1,-1,1,0,0,3
3.715695688,3,-1,1,1,0,0,3
0.816495916,3,-1,1,-1,0,0,3
1.033304366,3,1,-1,-1,0,0,3
2.099395731,3,-1,1,1,0,0,3
3.782143837,3,1,-1,-1,0,0,3
0.983062722,3,-1,1,1,2,3,2
2.082854779,3,1,-1,1,0,0,3
2.682630687,3,1,-1,-1,0,0,3
0.966539277,3,-1,1,1,0,0,3
1.949531668,3,-1,-1,1,0,0,3
1.332987818,3,1,1,-1,2,3,2
2.115927326,3,-1,-1,-1,2,3,2
1.849469759,3,1,1,-1,0,0,3
2.949112402,3,1,-1,1,2,3,2
2.082836668,3,1,1,1,2,3,2
1.33287704,3,1,-1,-1,0,0,3
3.382227328,3,-1,1,-1,0,0,3
2.44925261,3,1,-1,1,0,0,3
4.332067183,3,-1,-1,1,2,3,2
1.616264943,3,1,1,-1,0,0,3
2.482667452,3,1,1,-1,0,0,3
1.466380052,3,1,-1,-1,0,0,3
2.299407261,3,-1,-1,-1,0,0,3
1.866051461,3,-1,-1,-1,0,0,3
3.049197855,3,-1,-1,1,0,0,3
2.282785716,3,1,-1,1,0,0,3
2.449287624,3,-1,-1,1,0,0,3
3.365775421,3,-1,1,1,0,0,3
1.982972771,3,-1,-1,-1,0,0,3
2.449385725,3,1,1,1,0,0,3
1.966047265,3,-1,1,-1,0,0,3
3.34905155,3,-1,1,1,0,0,3
1.149721893,3,-1,-1,-1,0,0,3
2.24946656,3,-1,1,1,0,0,3
1.11632335,3,1,1,1,2,3,2
4.765237649,3,1,1,-1,0,0,3
2.14942578,3,1,1,-1,0,0,3
2.21626935,3,1,1,-1,0,0,3
1.433010186,3,1,-1,-1,0,0,3
0.50003758,3,-1,1,-1,0,0,3
1.73299941,3,-1,-1,1,0,0,3
2.016043507,3,-1,-1,-1,0,0,3
0.833078826,3,-1,-1,1,0,0,3
0.766446549,3,1,-1,1,0,0,3
0.866615916,3,1,1,1,0,0,3
3.382302186,3,1,-1,-1,0,0,3
4.848583836,3,-1,-1,-1,0,0,3
1.18310655,3,1,1,-1,0,0,3
0.883102536,3,-1,-1,1,0,0,3
1.049855883,3,1,-1,1,0,0,3
1.06635518,3,-1,-1,1,0,0,3
1.149639488,3,-1,1,-1,0,0,3
3.215582646,3,-1,1,-1,0,0,3
2.949047203,3,-1,-1,-1,0,0,3
1.382939689,3,1,1,1,0,0,3
2.349417087,3,-1,-1,1,0,0,3
1.632816761,3,-1,-1,1,0,0,3
1.532872875,3,1,1,-1,0,0,3
1.299675907,3,-1,1,1,0,0,3
6.514896335,3,-1,1,-1,1,2,1
1.349687241,3,1,-1,-1,0,0,3
2.682444145,3,-1,-1,1,0,0,3
3.115679207,3,1,-1,-1,0,0,3
1.666193269,3,1,-1,1,0,0,3
2.266150285,3,1,-1,1,0,0,3
2.216129292,3,1,1,-1,2,3,2
1.449445189,3,1,-1,-1,0,0,3
0.91657171,3,-1,1,1,0,0,3
4.781848932,3,1,-1,-1,0,0,3
1.066346426,3,1,-1,1,0,0,3
1.649519504,3,1,1,1,0,0,3
1.532901248,3,-1,-1,1,0,0,3
1.666302538,3,-1,1,-1,0,0,3
1.46610688,3,1,1,-1,0,0,3
3.315525929,3,-1,1,-1,0,0,3
1.28305587,3,1,-1,1,0,0,3
1.016407234,3,1,1,-1,0,0,3
2.965800354,3,-1,-1,1,0,0,3
1.916351361,3,1,1,-1,0,0,3
1.499655743,3,-1,1,1,0,0,3
2.265913939,3,-1,-1,1,0,0,3
2.799180122,3,1,1,1,0,0,3
2.832685518,3,-1,1,1,0,0,3
1.033026062,3,1,-1,1,0,0,3
1.199698515,3,1,-1,1,0,0,3
1.132875169,3,1,1,-1,0,0,3
1.18294808,3,1,1,1,0,0,3
0.999646537,3,1,1,1,0,0,3
3.849003103,3,-1,-1,-1,2,3,2
6.598180643,3,1,-1,-1,2,3,2
2.232639758,3,1,1,-1,0,0,3
1.916107468,3,-1,1,1,0,0,3
1.066380837,3,1,1,1,0,0,3
1.699526612,3,1,1,1,0,0,3
0.783231697,3,-1,1,1,0,0,3
1.01640331,3,1,-1,-1,0,0,3
1.033018215,3,1,1,1,0,0,3
0.683321315,3,1,-1,1,0,0,3
0.849740516,3,-1,1,-1,0,0,3
1.599640982,3,-1,-1,-1,0,0,3
0.933020901,3,-1,1,-1,0,0,3
0.949821744,3,1,-1,-1,0,0,3
0.899827917,3,1,1,1,0,0,3
0.883160189,3,1,1,1,0,0,3
2.115987092,3,-1,-1,-1,0,0,3
0.749737166,3,1,1,1,0,0,3
2.965706479,3,-1,-1,-1,2,3,2
3.115825,3,-1,-1,-1,0,0,3
1.566125323,3,-1,1,-1,0,0,3
0.966500942,3,-1,1,1,0,0,3
1.183175069,3,1,-1,1,0,0,3
1.532985766,3,-1,1,1,0,0,3
1.166488023,3,-1,1,-1,0,0,3
1.399547651,3,1,1,-1,2,3,2
1.13294399,3,-1,1,1,0,0,3
3.432424902,3,-1,-1,-1,0,0,3
1.233096151,3,-1,1,-1,0,0,3
1.482997674,3,1,1,-1,0,0,3
1.333152325,3,1,1,-1,0,0,3
2.632607581,3,1,1,-1,0,0,3
3.332387141,3,1,-1,-1,0,0,3
0.883165924,3,1,1,1,0,0,3
3.748938477,3,-1,-1,-1,0,0,3
0.833389728,3,1,-1,-1,2,3,2
1.233086794,3,-1,1,-1,0,0,3
0.966493396,3,1,-1,1,0,0,3
0.782928339,3,1,1,-1,0,0,3
1.099741648,3,-1,-1,-1,0,0,3
0.749822287,3,-1,-1,1,0,0,3
0.783064171,3,1,1,-1,0,0,3
0.983108905,3,-1,1,-1,0,0,3
0.949863701,3,1,1,1,0,0,3
1.299662323,3,1,1,-1,0,0,3
1.349612684,3,1,-1,-1,0,0,3
0.7665202,3,1,-1,1,0,0,3
1.499472823,3,1,-1,-1,0,0,3
1.749325144,3,-1,1,-1,0,0,3
1.516362409,3,-1,-1,-1,0,0,3
0.799582786,3,1,1,1,0,0,3
0.766439003,3,1,1,1,0,0,3
1.999459089,3,1,-1,-1,0,0,3
2.899240521,3,-1,1,1,0,0,3
1.583005552,3,1,-1,-1,0,0,3
1.316357821,3,1,-1,1,0,0,3
1.049897236,3,-1,-1,1,0,0,3
0.866548604,3,-1,-1,1,0,0,3
1.299725711,3,1,1,1,0,0,3
1.749493273,3,-1,-1,1,0,0,3
5.015109289,3,1,-1,-1,0,0,3
1.632843927,3,-1,1,1,0,0,3
2.18299064,3,-1,-1,-1,0,0,3
1.883038544,3,-1,1,-1,0,0,3
0.966512111,3,-1,1,-1,0,0,3
0.733175386,3,1,-1,1,0,0,3
1.09972233,3,-1,1,1,0,0,3
0.849906533,3,-1,-1,-1,0,0,3
0.633265005,3,1,1,1,0,0,3
2.615834508,3,1,-1,-1,0,0,3
1.666172442,3,-1,-1,1,0,0,3
1.499516591,3,-1,1,-1,0,0,3
1.349704144,3,1,1,1,0,0,3
1.116698245,3,-1,-1,1,0,0,3
0.899822182,3,-1,1,-1,0,0,3
0.833107501,3,1,1,-1,0,0,3
1.499671439,3,1,1,-1,0,0,3
1.982858069,3,-1,-1,-1,0,0,3
0.999802893,3,1,-1,-1,0,0,3
2.132770729,3,1,-1,-1,0,0,3
2.399394011,3,-1,-1,-1,0,0,3
0.999770596,3,-1,1,-1,0,0,3
1.366242078,3,1,-1,1,0,0,3
1.266176849,3,1,1,-1,0,0,3
1.082995742,3,-1,1,1,0,0,3
5.381620917,3,-1,1,1,0,0,3
1.116486952,3,-1,-1,-1,0,0,3
1.316216254,3,-1,1,1,0,0,3
0.899797128,3,1,1,1,0,0,3
1.216426612,3,1,1,-1,0,0,3
2.132786728,3,1,1,-1,2,3,2
1.682981434,3,-1,1,-1,0,0,3
1.466303081,3,-1,-1,1,0,0,3
1.366338065,3,-1,1,1,0,0,3
2.099273785,3,-1,1,1,0,0,3
1.316604129,3,-1,1,-1,0,0,3
1.616275206,3,-1,1,1,0,0,3
1.299644514,3,-1,1,-1,0,0,3
1.232908704,3,-1,-1,-1,0,0,3
0.933111153,3,1,-1,1,0,0,3
1.816155734,3,1,-1,-1,0,0,3
0.916503191,3,-1,-1,-1,0,0,3
1.349676374,3,1,-1,-1,0,0,3
1.149759925,3,1,-1,1,0,0,3
1.066351859,3,1,-1,1,0,0,3
1.516301436,3,-1,1,1,0,0,3
0.866460767,3,1,1,1,0,0,3
0.833174209,3,-1,-1,1,0,0,3
0.933258757,3,-1,-1,1,0,0,3
1.399581458,3,-1,1,-1,0,0,3
0.966457476,3,1,1,1,0,0,3
0.733127091,3,1,1,1,0,0,3
1.516255555,3,-1,1,1,0,0,3
1.416409769,3,1,-1,1,0,0,3
1.866071081,3,1,1,-1,0,0,3
1.166424334,3,-1,-1,1,0,0,3
1.199755564,3,-1,1,-1,0,0,3
1.016436513,3,1,-1,-1,0,0,3
1.533059115,3,1,-1,-1,0,0,3
2.482736274,3,-1,-1,1,0,0,3
1.566234894,3,1,1,-1,0,0,3
1.382985871,3,1,1,-1,0,0,3
0.949793672,3,-1,-1,1,0,0,3
7.281429515,3,1,-1,1,0,0,3
1.183001809,3,1,1,1,0,0,3
0.883112194,3,1,-1,1,0,0,3
1.016673463,3,-1,-1,-1,0,0,3
1.03318906,3,1,-1,1,2,3,2
1.066264022,3,-1,-1,-1,0,0,3
1.599581519,3,-1,1,1,0,0,3
1.216402163,3,1,1,-1,0,0,3
2.416004991,3,-1,1,1,0,0,3
1.449548119,3,-1,1,1,0,0,3
1.899549613,3,-1,-1,1,0,0,3
0.749839794,3,-1,1,-1,0,0,3
0.666486665,3,1,1,1,0,0,3
3.349127011,3,-1,1,1,0,0,3
1.183064291,3,-1,-1,-1,0,0,3
0.982953453,3,-1,-1,-1,0,0,3
1.682957588,3,1,-1,1,0,0,3
2.232617421,3,1,-1,1,0,0,3
2.299406054,3,1,-1,-1,0,0,3
4.28194175,3,-1,-1,1,0,0,3
0.96647287,3,1,-1,1,0,0,3
2.299163067,3,-1,-1,1,0,0,3
0.983115545,3,1,1,1,0,0,3
0.9498145,3,-1,-1,-1,0,0,3
0.749719961,3,1,-1,1,0,0,3
1.149636772,3,1,1,1,0,0,3
1.849568463,3,-1,1,-1,0,0,3
1.632955007,3,1,1,1,0,0,3
