response,rxtime,subj,highDimCoh,irrDimCoh,lowDimCoh
4,1.1306636761874,21,2,1,2
2,2.41089223674498,21,1,2,2
4,2.29440733371302,21,1,1,2
4,2.41081677447073,21,1,1,1
2,1.01427415781654,21,2,2,2
2,2.19481271738186,21,2,2,2
3,2.36088242661208,21,2,1,1
2,1.66294134152122,21,2,1,1
4,4.02356236660853,21,2,1,2
2,1.5796324077528,21,2,1,1
3,1.44657868775539,21,2,2,2
2,1.03090455220081,21,2,2,2
4,3.57459604996257,21,1,1,1
1,5.1376683942508,21,1,2,1
3,3.64109347970225,21,2,2,2
1,1.09732802887447,21,1,1,2
1,3.3253411652986,21,1,1,1
1,1.41317753889598,21,1,2,1
3,0.764910909347236,21,1,2,1
1,1.6960750517901,21,2,1,1
3,2.89286548667587,21,1,2,1
4,2.82644201023504,21,2,1,1
2,1.77904199017212,21,1,1,1
2,2.79333788109943,21,2,2,1
2,3.22567199217156,21,2,1,1
4,4.75501839770004,21,2,2,2
4,1.2137084917631,21,1,1,1
2,4.32285543507896,21,2,1,1
3,2.69352955557406,21,1,1,1
1,4.60546588967554,21,1,1,1
4,1.7458032364957,21,2,2,1
2,1.47975948639214,21,1,1,2
1,5.12089190469123,21,1,1,1
2,2.74341349443421,21,2,2,1
3,2.5271733913105,21,1,2,1
2,1.0808745182585,21,1,1,2
1,2.82657331461087,21,1,1,1
3,1.06421363679692,21,2,2,1
4,1.21387964044698,21,1,2,2
4,1.41336287441663,21,2,2,1
2,2.2280327565968,21,1,1,2
4,5.33717849268578,21,1,2,2
4,1.662572783418,21,1,2,2
4,3.1256529756356,21,2,2,1
2,2.44415513868444,21,2,1,2
4,2.92620807699859,21,1,1,2
3,0.897923577809706,21,2,1,1
2,1.6791274137795,21,1,1,1
1,0.897776878904551,21,2,1,1
1,4.72186567098834,21,2,1,2
4,5.13739008898847,21,2,2,1
4,1.9287411973346,21,1,2,1
1,0.764937773579732,21,2,1,2
3,0.798039488028735,21,2,1,1
4,2.04484124225564,21,1,1,1
1,4.13985136942938,21,2,2,2
4,0.61528686247766,21,2,1,2
1,1.26372011308558,21,1,1,2
2,1.39674455393106,21,1,1,1
3,1.96200802316889,21,1,2,1
4,0.947721187723801,21,2,2,2
4,1.49663437879644,21,2,1,2
1,1.46303974464536,21,1,2,2
3,1.37993274815381,21,1,1,1
4,1.64606373244897,21,2,1,2
2,0.914421460358426,21,1,1,2
3,1.59614809951745,21,1,2,2
2,2.89304991671816,21,2,2,1
4,1.79574965825304,21,1,2,1
2,1.34683435410261,21,2,2,2
3,0.9644792645704,21,1,1,1
3,2.36085495841689,21,2,1,2
3,1.46317980275489,21,2,1,1
3,0.99752392899245,21,2,2,1
4,2.49395244661719,21,2,2,2
2,1.6460498473607,21,2,1,1
1,7.61471485812217,21,2,2,1
3,1.33017226541415,21,1,1,1
4,3.62462065066211,21,1,2,1
3,5.42017984180711,21,1,1,2
1,1.37997440318577,21,1,2,2
3,4.93786640744656,21,2,1,2
2,0.814730855869129,21,2,2,1
4,4.50561349373311,21,2,1,1
1,1.01429679640569,21,2,2,2
4,1.04746944527142,21,1,2,2
1,0.781788518186659,21,1,1,2
1,0.631806478369981,21,1,2,2
3,0.698305417317897,21,1,2,2
2,2.1615975080058,21,2,1,2
4,0.814728139201179,21,2,1,2
2,0.731696303235367,21,2,1,1
3,0.665136692579836,21,2,1,2
3,1.42990301572718,21,2,2,1
4,2.82656124071218,21,2,2,2
3,1.92859570588917,21,1,1,2
3,1.34668976813555,21,1,1,2
1,1.18057568720542,21,2,1,2
3,1.94504046277143,21,2,1,2
4,0.831355817150325,21,2,2,2
3,2.02853895816952,21,1,1,2
1,1.79564763302915,21,1,2,2
1,0.914401538204402,21,2,2,1
1,0.947845549788326,21,2,1,2
1,1.94538457109593,21,2,2,2
4,2.75984044233337,21,2,1,1
2,1.96188275562599,21,2,2,1
4,0.99747170927003,21,1,1,2
2,1.57932874723338,21,2,1,2
1,1.03092175745405,21,1,2,2
3,1.28070306777954,21,2,2,1
4,1.64609331381507,21,1,1,2
1,1.31356511334889,21,2,2,1
1,1.0972558867652,21,1,2,2
1,0.748135627014562,21,2,1,1
4,1.09749042382464,21,2,2,1
1,1.76253324118443,21,1,2,1
4,0.81490773963742,21,1,2,2
2,3.45802723290399,21,1,1,1
1,2.54375216946937,21,2,2,2
2,2.44400179898366,21,2,2,2
2,1.04726026346907,21,2,1,2
1,2.44434439809993,21,1,1,1
2,0.781359288375825,21,1,2,2
3,0.79827704350464,21,1,1,2
3,0.731632311362773,21,1,1,1
1,0.881294692633674,21,2,2,1
1,3.7409639863763,21,1,1,1
1,4.82141138752922,21,1,2,2
4,2.22804633993655,21,2,2,2
4,2.32776924199425,21,2,2,2
3,2.72692255442962,21,2,2,1
3,4.10678919730708,21,2,1,2
4,3.27536425692961,21,1,2,1
4,2.85974385053851,21,1,2,1
1,1.49635396059602,21,1,1,1
3,0.864841483766213,21,2,1,2
2,2.74322091462091,21,1,1,2
1,1.26363438786939,21,1,2,2
2,0.981016689212993,21,2,1,1
2,1.06413334514946,21,2,2,1
3,1.99511607619934,21,1,1,1
4,1.09737964509986,21,1,1,1
3,0.648590212222189,21,2,1,1
3,0.63186533912085,21,1,2,1
1,0.6153783230111,21,1,2,2
2,1.16374244983308,21,1,1,2
1,1.54658744111657,21,1,1,2
3,0.8649456219282,21,1,1,1
2,0.765065456042066,21,1,1,2
4,1.77913858206011,21,2,1,1
4,2.77673404966481,21,1,2,1
3,0.864573441445827,21,1,1,1
4,0.64865601551719,21,1,1,2
3,1.96192290168256,21,2,1,1
2,2.02850967878476,21,1,1,2
4,1.2302377668675,21,2,1,2
4,0.831376946531236,21,2,1,1
1,0.914482132066041,21,2,2,1
3,1.49618552881293,21,2,1,2
3,2.75990081229247,21,2,1,1
3,2.17796438769437,21,1,1,1
1,1.66264039766975,21,1,2,1
1,0.831339517142624,21,1,1,1
4,0.6983340929728,21,1,1,2
4,1.31371452892199,21,2,2,2
4,0.731503421440721,21,1,1,2
2,1.06414149492048,21,2,1,1
3,1.26377776637673,21,2,2,1
3,0.764931736746803,21,2,2,2
3,0.814698558067903,21,2,2,2
3,0.665088698500767,21,2,1,2
3,0.665112544549629,21,1,2,1
2,0.648356882622465,21,1,2,2
4,0.548694048309699,21,1,2,2
2,0.681644536089152,21,2,1,1
1,1.13059666566551,21,2,2,2
4,2.49402790912427,21,1,2,1
4,1.19725618860684,21,2,1,2
3,1.18040997185744,21,1,2,1
4,1.76245506200939,21,1,2,1
4,2.22790265968069,21,1,2,2
3,1.51306132669561,21,1,2,1
4,1.2303080977872,21,2,1,1
2,0.897971873637289,21,2,2,1
1,1.94541143602692,21,2,1,1
2,1.2636663839221,21,2,2,2
4,1.96187943522818,21,1,2,2
4,2.04540449334309,21,2,1,2
1,3.1424164858181,21,2,2,1
1,1.13056165119633,21,2,1,1
3,1.13076026807539,21,1,2,2
4,0.914498733589426,21,2,2,1
1,0.665117676137015,21,2,2,1
3,0.581962987082079,21,2,1,1
2,2.21132569247857,21,1,2,2
1,1.08082803338766,21,2,1,2
2,1.92877409886569,21,1,1,1
4,1.64605678990483,21,2,2,2
4,0.764945621835068,21,2,2,2
4,0.615211400203407,21,2,1,2
4,0.814703387673944,21,2,2,2
4,0.665161746088415,21,2,2,2
2,2.07829913892783,21,1,1,1
2,0.681755918543786,21,2,2,1
1,1.26367393019609,21,1,1,1
3,1.46313029946759,21,2,1,1
3,2.95943837892264,21,1,2,1
3,1.14744529733434,21,1,2,2
4,1.04762429394759,21,1,1,2
3,1.87889891350642,21,1,2,2
1,1.56287402915768,21,1,2,1
4,1.64612048026174,21,1,2,1
4,0.914568461012095,21,1,2,1
1,0.980861840303987,21,1,1,2
2,1.54630460822955,21,2,2,1
1,1.49622295796871,21,2,2,2
1,1.29674213915132,21,2,1,1
3,1.6461002563592,21,1,1,2
4,2.37756141880527,21,1,1,1
3,2.26120570721105,21,1,1,2
4,0.947738694958389,21,2,1,2
4,1.97859223443083,21,2,1,2
2,1.3301641154103,21,1,2,1
1,2.92606711317785,21,1,1,1
4,4.62210654676892,22,1,2,1
2,2.72681751090568,22,1,2,1
1,5.58646658074576,22,2,1,1
1,3.52464570419397,22,2,2,2
3,7.56479530083016,22,2,2,2
1,1.96196999005042,22,2,2,2
3,1.8787380278809,22,1,1,2
1,1.23038808780257,22,1,2,1
3,1.23040891543496,22,2,2,2
2,4.92139267292805,22,1,2,1
4,3.47487194044515,22,1,2,1
3,6.45083114237059,22,1,1,1
1,3.59130884928163,22,2,1,1
2,1.84562363603618,22,2,1,2
1,3.47500052826945,22,2,2,1
1,5.96891705470625,22,2,2,2
2,4.43907561630476,22,2,2,1
1,2.99271486396901,22,1,2,2
2,9.427118454827,22,2,1,1
4,2.06162407062948,22,1,2,2
2,3.25881023029797,22,1,1,1
1,1.28041208488867,22,2,2,2
3,1.84557141596451,22,2,1,2
4,1.71266711130738,22,1,1,2
3,4.80520358239301,22,1,2,2
4,3.97363526327536,22,1,2,1
1,6.45081393700093,22,2,1,2
2,6.96666344685946,22,2,1,1
1,5.12055353156757,22,1,2,2
2,2.26119604811538,22,2,2,2
1,7.58162280300166,22,2,2,2
4,9.27726832299959,22,2,2,1
3,4.48915666283574,22,1,2,2
3,2.04521674301941,22,1,2,2
2,0.316026695538312,22,1,2,2
2,4.20627997734118,22,2,1,1
1,3.491438342724,22,1,1,1
3,6.08524559973739,22,1,2,1
4,1.23039110633545,22,2,2,2
1,3.724321216112,22,1,1,1
3,3.49134356190916,22,1,1,2
2,3.10902620351408,22,2,1,2
3,7.34869284101296,22,1,1,1
3,2.52724372234661,22,1,2,2
2,1.3466967107961,22,1,1,2
1,2.99272059916984,22,2,1,1
1,3.30883513286244,22,2,1,2
3,2.66023043182213,22,1,2,1
3,6.66700483870227,22,2,2,2
2,2.09492742025759,22,2,1,2
2,2.16179823770653,22,2,1,2
1,6.99955114990007,22,1,1,2
1,2.02858242450748,22,2,2,2
4,1.14731520030182,22,1,1,2
4,1.11408791667782,22,2,1,1
1,5.96865354024339,22,2,2,1
3,1.24695116980001,22,2,2,1
4,3.57458246673923,22,2,1,2
3,1.43013604357839,22,1,1,2
2,7.06609174411278,22,1,1,2
1,3.99036436248571,22,2,1,2
2,4.97115013678558,22,1,2,1
2,3.02593550691381,22,2,2,1
1,3.12581627629697,22,2,1,1
2,1.77893875772133,22,1,1,1
2,4.80506020388566,22,1,2,2
1,2.26134908583481,22,1,1,1
2,9.90904733305797,22,2,1,1
1,2.80990549095441,22,1,1,1
1,1.74584217497613,22,1,2,2
2,1.62936029047705,22,2,2,2
4,2.37775279127527,22,2,1,2
3,2.3941737023415,22,2,2,1
3,3.07568934862502,22,2,2,1
2,2.64372439938597,22,2,1,1
2,3.25877551769372,22,2,2,1
1,1.72912575351074,22,1,1,2
4,3.55792732071131,22,2,1,2
2,1.99533612444066,22,2,2,1
2,2.90957255102694,22,1,1,2
1,3.35867741645779,22,1,2,1
3,1.18039337021764,22,1,2,2
1,6.31772882456426,22,2,1,2
3,1.24686816125177,22,1,1,2
4,1.28028893028386,22,2,2,1
3,1.59626340586692,22,2,2,2
4,4.32271779188886,22,2,1,1
3,2.01189316948876,22,1,1,1
4,1.89534729276784,22,1,1,2
1,3.0427618016256,22,1,2,2
2,2.2612038962543,22,2,1,2
1,3.85731728305109,22,2,2,2
1,5.30377251422033,22,1,1,2
4,0.99756558437366,22,2,2,1
4,1.79571645474061,22,1,1,2
4,4.15654877433553,22,1,1,1
3,3.34209018654656,22,1,2,1
2,1.67931033438072,22,1,2,1
2,1.79557971691247,22,2,2,2
2,3.17574579454958,22,2,2,1
1,1.91196168935858,22,1,1,1
2,1.01439218095038,22,2,1,1
2,1.76259119622409,22,1,1,2
2,2.39429112174548,22,1,2,2
4,5.35368180845398,22,1,1,1
4,4.33944025042001,22,2,1,2
3,1.57972024590708,22,1,2,1
4,5.23714106332045,22,2,2,2
3,4.23973153508268,22,1,2,1
2,6.96629398327786,22,1,1,1
3,2.2612546068849,22,2,2,1
3,2.6104038443882,22,1,1,1
4,2.06175899738446,22,1,1,2
3,2.22801585320849,22,1,2,1
4,1.81242050044239,22,1,1,1
3,3.69107582163997,22,1,2,2
3,2.74349771044217,22,1,2,2
3,2.37760669621639,22,1,2,2
1,1.67928316793405,22,2,1,1
4,4.45584455959033,22,2,1,1
2,5.07091077032965,22,2,1,1
2,7.3654943840811,22,2,1,2
2,1.14733964996412,22,2,1,2
3,5.9021539974492,22,2,2,1
1,2.02832373953424,22,2,1,1
2,2.26119272783399,22,1,1,1
3,1.2137093974743,22,2,2,1
2,2.16160897829104,22,1,2,1
4,1.82890359230805,22,1,2,2
1,2.04519380244892,22,2,1,1
2,2.39424463699106,22,2,2,1
4,2.24476547818631,22,1,1,2
3,1.33016864326783,22,2,2,2
2,1.92862830567174,22,2,2,1
4,2.59360924386419,22,1,1,2
4,2.7432957731653,22,2,2,2
3,4.55545517383143,22,1,2,1
2,8.59550938603934,22,1,2,2
2,6.96618290257175,22,2,1,1
4,1.5296259180177,22,2,1,2
1,1.62957762205042,22,2,2,1
4,4.02368884161115,22,1,1,1
4,7.2489439798519,22,1,1,2
3,2.56049213523511,22,1,1,1
4,1.39679435896687,22,2,2,1
2,1.2638070457615,22,2,2,2
2,1.16377354040742,22,1,2,1
2,1.16394408536144,22,1,1,2
1,1.74576701445039,22,2,2,1
3,1.81223576865159,22,1,1,2
3,1.64612681907602,22,2,1,2
1,3.15899767878,22,1,1,1
2,5.98519579460844,22,1,2,2
3,2.87635945435613,22,2,2,1
3,7.21565843932331,22,2,2,2
1,1.92872429371346,22,1,1,2
3,9.52677132794634,22,2,1,1
4,5.42017048457637,22,1,1,1
1,4.52231723768637,22,2,1,2
2,8.89497541438323,22,1,2,2
2,2.19469499622937,22,1,2,1
4,1.82887491665315,22,2,1,1
4,1.86227183963638,22,1,2,1
3,1.09733798983507,22,2,2,2
4,1.06423537014052,22,2,2,1
4,2.66030015912838,22,2,1,1
2,2.66034996428061,22,2,1,1
4,1.41342113132123,22,2,1,2
1,1.5297886148328,22,1,2,1
4,3.2753633512184,22,1,1,1
1,1.28030100429896,22,2,2,1
3,1.97854997566901,22,1,2,2
4,4.73846406931989,22,2,2,1
1,1.77896501857322,22,1,2,2
1,3.6245512253372,22,2,2,1
4,1.04746763419826,22,1,2,1
4,1.33007778658066,22,1,2,1
4,2.12814081879333,22,2,1,2
3,5.32045422296505,22,1,1,2
4,1.26368690968957,22,1,2,1
3,1.38003507489339,22,1,2,2
3,4.83832220011391,22,1,2,1
1,0.931149955722503,22,2,2,2
1,1.08079301880207,22,2,1,2
1,1.19714178773575,22,2,2,2
4,4.05672988400329,22,1,1,2
2,2.62706925324164,22,1,2,1
4,3.09247579914518,22,2,1,2
1,1.16385715280194,22,1,1,2
2,8.4625797260087,22,1,1,1
2,3.40838930115569,22,2,2,1
1,3.6080270819366,22,2,2,2
3,1.11407191865146,22,1,2,2
2,7.41526241286192,22,2,2,1
2,1.06405456224456,22,2,1,2
3,0.116351787466556,22,1,1,1
2,1.1970928881783,22,2,1,1
4,2.07826744462363,22,1,2,1
3,2.62699016870465,22,1,1,1
2,7.01622682181187,22,1,2,1
1,4.97129049687646,22,2,1,1
4,1.87892306153663,22,2,1,2
3,3.74073246784974,22,2,2,2
3,4.87146194733214,22,1,1,1
3,1.33054112549871,22,1,2,2
2,6.68375929316971,22,1,1,2
4,3.65779239404947,22,1,2,2
3,1.89548674726393,22,1,2,1
1,3.09263849607669,22,2,1,1
4,0.9811344104819,22,2,1,2
2,1.87875493150204,22,2,2,2
2,2.21132539073005,22,1,2,2
3,1.23053418297786,22,2,1,2
3,1.36336574191228,22,1,2,2
3,2.92634602205362,22,1,1,2
1,1.01425151911099,22,2,1,2
2,1.36340045451652,22,1,1,1
1,2.44405673560686,22,2,2,2
4,1.34672749938909,22,1,1,2
4,1.37996685691178,22,1,2,2
2,2.02852054545656,22,1,2,2
3,2.16146439232398,22,2,2,1
4,0.964459342416376,22,2,2,2
3,1.18043894937728,22,1,2,1
2,2.22801011800766,22,2,1,2
3,1.06421544810291,22,2,1,2
1,1.7791274136398,22,2,1,1
2,4.58885451161768,22,2,1,1
3,1.46317436941899,22,1,1,1
1,1.84551195171662,22,2,2,1
1,1.895366611192,22,1,2,2
2,1.52974605408963,22,1,2,2
3,1.04749117838219,22,2,1,1
1,1.51325964182615,22,1,1,1
2,2.90976301801857,22,1,1,2
4,1.42992686177604,22,2,1,2
1,2.21138485497795,22,1,1,2
3,3.35835594695527,22,1,2,1
2,2.39419724652544,22,2,1,1
4,3.0425553364912,22,2,2,1
3,3.42502361978404,22,2,1,1
4,2.24465651041828,22,2,2,2
4,3.90716077410616,22,2,1,1
4,3.07600236649159,22,1,1,2
3,5.02119254681747,22,1,2,1
2,3.50812276813667,22,1,1,1
4,1.54634988564067,22,2,2,1
2,3.44166367326397,22,2,1,2
3,2.14479988894891,22,1,1,2
4,1.82901557849254,22,2,2,2
2,1.41334989480674,22,2,1,1
2,5.25387680309359,22,1,1,1
4,0.980908325291239,22,2,2,2
3,2.72685856244061,22,1,1,1
1,1.94538215652574,22,2,2,2
2,2.22790960210841,22,1,1,1
2,3.89040209364612,22,2,1,1
3,1.87895867985208,22,1,2,1
3,1.41335804469418,22,2,2,2
2,1.31364600907546,22,2,1,1
3,1.6295103096636,22,2,2,1
4,1.21373807312921,22,1,1,1
2,0.914377088425681,22,1,1,2
2,0.898006586357951,22,2,1,2
3,1.08076887088828,22,2,1,2
2,0.914515637326986,22,2,2,1
1,0.648457700270228,22,1,1,2
1,1.31354488956276,22,2,2,1
2,0.964354902505875,22,1,2,1
2,1.44661672064103,22,2,1,1
2,0.914354449720122,22,1,1,2
2,0.981001294916496,22,2,2,1
3,2.19455946586095,22,1,1,2
3,0.997748806956224,22,1,1,2
3,0.848039940698072,22,2,2,2
1,1.03087074495852,22,1,1,1
2,0.997609654325061,22,2,2,2
4,0.981044157641008,22,2,1,1
3,1.16399449424352,22,1,2,1
3,0.78147791523952,22,2,1,1
4,1.26372222614009,22,1,1,2
4,0.931359137408435,22,2,2,1
3,0.76499150285963,22,2,2,2
1,1.2635553033324,22,1,2,2
4,1.14733995182905,22,1,1,2
2,1.67941598175094,22,1,2,2
4,0.814770096447319,22,2,1,1
3,1.79561442951672,22,2,1,2
1,0.964310228824615,22,1,2,2
3,1.97868792084046,22,1,2,1
3,2.47732446703594,22,2,1,1
2,1.82888336840551,22,2,1,2
2,7.71456846105866,22,2,2,2
2,1.46312124386895,22,1,1,1
3,1.79559903533664,22,2,2,1
3,2.1947710623499,22,2,1,1
3,2.39434364356566,22,1,2,2
4,3.1757307020016,22,1,1,2
2,3.45834055251908,22,1,2,1
4,0.997985758702271,22,1,2,2
2,1.29697305383161,22,2,2,2
2,3.35849691054318,22,2,1,2
4,1.11394333071075,22,2,1,1
1,2.75987877731677,22,1,2,1
2,1.86221992142964,22,2,1,2
2,3.32526992890052,22,2,1,1
1,1.18046279554255,22,1,2,1
2,2.77651671797503,22,2,2,1
2,2.82644593424629,22,2,2,1
2,2.31104285956826,22,2,2,1
3,1.92877108044922,22,2,2,2
1,3.49156934535131,22,1,1,1
1,2.5605908400612,22,1,2,2
1,1.812320588273,22,1,2,1
3,1.96195036999416,22,1,2,2
1,0.997598485904746,22,2,2,2
4,2.66013836779166,22,1,1,1
1,2.8931151162833,22,1,1,1
3,7.08255883795209,22,1,1,2
4,1.23039110633545,22,2,1,2
4,1.52950759301893,22,1,2,2
1,1.61269125936087,22,1,2,2
2,0.964534502942115,22,1,1,1
3,1.42999115574639,22,2,2,1
3,0.914559405413456,22,1,1,2
4,0.847938519320451,22,1,2,1
1,1.69604365946725,22,1,1,1
1,3.62441660056356,22,1,1,2
2,0.831302389735356,22,2,2,2
1,1.87876821286045,22,2,1,1
1,1.09729844762478,22,2,2,1
2,1.94529039424378,22,2,2,1
2,2.34439027914777,22,2,2,1
2,2.21135074610356,22,2,2,1
2,5.22050614119507,22,2,2,2
2,1.4962359375786,22,1,2,1
1,2.17813432903495,22,2,1,2
4,1.64603052905295,22,1,1,2
3,2.31111469969619,22,2,1,2
1,3.35844952019397,22,2,1,2
3,1.36336272349581,22,1,2,1
2,1.16390122275334,22,1,2,1
4,1.64593997423071,22,2,1,2
4,2.82647430803627,22,1,2,1
3,3.02598772675265,22,1,2,2
2,1.01422163587995,22,2,1,2
1,4.47263644344639,22,2,2,2
4,1.41338521114085,22,1,2,2
3,1.16377142746933,22,1,2,2
2,3.70767693652306,22,1,1,1
1,2.06173454760574,22,1,2,1
2,2.32754164771177,22,1,2,2
1,7.34862884902395,22,1,1,1
2,1.62941975484136,22,1,1,1
2,3.275230235653,22,1,1,1
2,1.54638188169338,22,2,1,2
2,1.49634279217571,22,1,1,1
3,3.9569556673523,22,2,1,1
2,1.76239952188917,22,2,1,2
1,1.67935561190825,22,2,2,2
2,1.81236405461095,22,2,2,2
1,1.19718615955207,22,2,1,2
4,1.28024576581083,22,1,1,1
4,1.9617420937866,22,1,2,2
4,0.881157652940601,22,2,2,2
4,4.28961879434064,22,1,1,1
3,1.64593182422686,22,1,2,2
3,2.04503261484206,22,2,1,1
4,1.09741616889369,22,1,1,2
2,1.87891732645221,22,1,1,2
1,2.56054133677389,22,1,1,2
1,2.19468563888222,22,1,2,1
1,1.4134362237528,22,2,1,1
1,1.51293756847735,22,1,2,2
1,0.964397463249043,22,2,2,2
4,8.01388114981819,22,2,2,2
2,4.13989272271283,22,2,1,1
1,1.01435112929903,22,2,2,1
1,2.24486569210421,22,1,2,1
1,1.24697018635925,22,1,1,2
1,2.07834139768966,22,1,1,1
2,2.51064351270907,22,2,1,1
1,1.33018192474265,22,2,2,1
2,0.980991937569343,22,2,1,2
4,2.36121174436994,22,1,1,2
4,3.1090901956195,22,1,2,1
3,0.980968997115269,22,1,1,2
1,1.8954710511025,22,1,2,1
4,0.814754702034406,22,2,1,2
3,1.46316108794417,22,2,2,2
3,1.47990709065925,22,1,2,2
4,1.01432366098743,22,2,2,2
3,1.06420699623413,22,2,2,1
2,1.46320787467994,22,2,2,2
1,1.18057991319802,22,2,1,1
3,2.29468775179703,22,1,2,2
1,1.21384402236436,22,1,1,1
2,1.52961565519217,22,1,2,1
1,1.49647771904711,22,2,2,1
2,1.31364993320312,22,2,2,1
2,1.21378214319702,22,2,2,1
4,1.24694181245286,22,2,1,2
1,3.82402087596711,22,1,1,1
1,1.33013876026962,22,1,1,1
2,1.08090289204847,22,1,2,1
2,0.848013981711119,22,2,1,1
1,3.4914461907465,22,2,2,1
2,1.34690740169026,22,2,2,2
2,0.931164746405557,22,1,1,1
3,0.981054722331464,22,1,2,2
4,1.26348617987242,22,2,1,1
3,2.51079956896137,22,1,1,1
1,1.72923834330868,22,2,1,2
2,0.897947121993639,22,2,1,1
3,2.37746814731508,22,1,1,2
3,2.67691183881834,22,1,1,1
1,2.62699922418687,22,1,2,2
1,1.23034522519447,22,2,1,1
2,0.847753787529655,22,2,1,2
1,1.34668584412429,22,2,1,1
1,1.21361854078714,22,1,1,1
1,1.47987841512077,22,1,2,1
3,0.997828193358146,22,1,1,2
3,1.92854982474819,22,2,2,2
2,1.42979948141146,22,1,2,2
2,2.11153759073932,22,2,2,1
2,1.36348074651323,22,1,2,1
2,1.03112067643087,22,2,2,1
3,2.14492757117841,22,2,1,1
3,1.54634867829736,22,1,2,2
3,3.87399174738675,22,2,2,1
1,1.28037012775894,22,1,1,1
3,1.91199338342994,22,2,1,1
4,1.08079965948127,22,2,2,2
4,0.831452710786834,22,2,2,1
3,4.42250619549304,22,1,1,1
1,2.11146243021358,22,1,1,2
3,0.91467078786809,22,1,1,2
3,1.72914507181849,22,2,2,1
2,1.87894932250492,22,2,1,2
4,2.0784011639189,22,2,1,1
1,1.24714465532452,22,1,2,2
2,0.96447624603752,22,2,1,1
3,2.51050647313241,22,2,2,2
1,1.19707175868098,22,1,2,1
2,3.72451168310363,22,2,2,2
2,2.59381208661944,22,2,2,2
3,1.28030643751845,22,2,1,2
3,1.59612546069548,22,2,1,2
2,1.0475385687314,22,1,1,2
1,1.99510339857079,22,2,2,2
4,1.69585319259204,22,2,2,1
3,1.6128608987201,22,2,2,2
3,2.47732235409785,22,1,2,2
2,3.00929726427421,22,1,2,1
4,1.46329812763724,22,1,1,1
3,1.16389156354126,22,1,2,2
4,0.897802837891504,22,1,2,1
1,1.8122855736874,22,2,1,2
4,1.06406241038349,22,2,1,1
3,1.74582919548266,22,1,1,2
4,1.01410964981187,22,2,1,2
4,1.18056753731798,22,2,1,2
4,3.0261015240103,22,1,1,1
1,0.881298616644926,22,1,2,2
3,1.04763757542241,22,2,2,2
2,1.91192516556475,22,1,1,1
2,1.81246185372584,22,2,2,2
2,1.74598162935581,22,1,1,1
4,0.881340875523165,22,2,2,1
1,1.36351002589799,22,2,2,1
1,0.914585062651895,22,1,2,2
1,2.02844115893822,22,1,2,1
1,2.82646736560855,22,2,1,2
4,1.87869697634596,22,1,2,2
2,1.8786897319369,22,1,1,2
1,3.64119248639327,22,1,2,2
1,1.61275193106849,22,1,1,2
3,1.46322175965179,22,2,2,2
3,0.931249264278449,22,2,2,1
1,2.1117340947967,22,1,1,2
4,1.36343546921853,22,1,1,1
3,0.997760277125053,22,1,2,1
1,1.0143299998017,22,2,1,2
1,0.847843436640687,22,2,1,2
4,1.04739428474568,22,1,1,2
4,0.914628830854781,22,2,2,1
3,1.99511758540757,22,1,2,1
1,1.34664328338113,22,2,2,1
3,1.69580731145106,22,2,1,1
3,2.80993839248549,22,2,1,1
1,1.57935893221293,22,2,2,2
1,4.23963675438426,22,2,1,2
2,2.87636609503534,22,2,1,1
3,3.35837224673014,22,2,1,1
4,2.67675216053613,22,1,1,1
3,1.14728893933352,22,1,1,1
3,1.59619548975024,22,1,1,2
4,2.61032023199368,22,2,1,2
3,1.31368736247532,22,1,1,2
3,1.3135442858329,22,1,2,1
1,1.66259904426988,22,2,1,2
2,1.08064511255361,22,1,2,2
1,0.981041742721573,22,2,1,1
2,1.47985879483167,22,1,1,2
1,1.97850379277952,22,1,2,1
3,1.51298254413996,22,2,2,2
1,1.89551059342921,22,1,2,1
1,1.8457250574138,22,1,2,1
4,2.61043191631325,22,1,2,2
1,1.26367755234241,22,1,1,2
1,1.01439157722052,22,1,2,2
2,2.24454573169351,23,1,1,1
4,3.74101982847787,23,2,1,2
4,2.14487021975219,23,1,2,2
4,3.14251820906065,23,1,2,1
3,1.4797063608421,23,1,1,1
4,3.90714115381707,23,2,2,2
4,2.37770298612304,23,1,1,1
2,1.72921842115466,23,2,2,1
1,1.08082350564655,23,2,1,2
3,2.34436160360929,23,2,1,2
4,6.18489183229394,23,2,1,1
2,1.38005590252578,23,1,1,2
1,3.84063738526311,23,1,1,2
3,4.73871158587281,23,2,2,1
3,1.01427385595161,23,1,1,1
3,2.57721399015281,23,1,2,2
1,1.47983525064774,23,1,2,1
3,4.82162690802943,23,1,1,2
2,3.70779405417852,23,1,2,2
2,2.32771551294718,23,1,1,2
4,1.6129499443341,23,2,2,2
2,0.715017311042175,23,1,2,2
2,2.04491610091645,23,1,1,2
3,2.52709008089732,23,2,1,2
3,3.59133299719542,23,2,1,2
3,2.80975215148646,23,1,2,2
4,1.0142747615464,23,2,2,2
4,7.56475424929522,23,2,2,2
1,2.69345348956995,23,2,1,2
1,2.80989160586614,23,2,1,2
4,7.63125831971411,23,1,1,1
3,4.17337355983909,23,1,1,2
3,1.6626672623679,23,1,1,2
2,1.39654412586242,23,1,1,2
2,2.90972257021349,23,1,1,2
4,2.85980180557817,23,2,1,1
3,2.31114971428178,23,2,2,2
1,4.67206021293532,23,1,1,1
